"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230624","분당선","미금","11401","12028","20230627"
"20230624","5호선","미사","14456","14485","20230627"
"20230624","4호선","미아(서울사이버대학)","12251","11233","20230627"
"20230624","4호선","미아사거리","23641","22602","20230627"
"20230624","안산선","반월","3837","3727","20230627"
"20230624","7호선","반포","5345","5133","20230627"
"20230624","5호선","발산","15868","17366","20230627"
"20230624","2호선","방배","11138","11330","20230627"
"20230624","5호선","방이","6284","5901","20230627"
"20230624","경원선","방학","8360","8169","20230627"
"20230624","5호선","방화","5365","5154","20230627"
"20230624","장항선","배방","1306","1328","20230627"
"20230624","경의선","백마","5016","4644","20230627"
"20230624","일산선","백석","8191","8249","20230627"
"20230624","경춘선","백양리","157","221","20230627"
"20230624","경인선","백운","6155","6004","20230627"
"20230624","6호선","버티고개","1794","1957","20230627"
"20230624","과천선","범계","24037","23507","20230627"
"20230624","경춘선","별내","2732","2495","20230627"
"20230624","경부선","병점","14232","13913","20230627"
"20230624","7호선","보라매","5779","5850","20230627"
"20230624","신림선","보라매","2975","2676","20230627"
"20230624","신림선","보라매공원","1524","1539","20230627"
"20230624","신림선","보라매병원","3635","3657","20230627"
"20230624","6호선","보문","6434","5725","20230627"
"20230624","우이신설선","보문","1324","1315","20230627"
"20230624","경원선","보산","1689","1553","20230627"
"20230624","분당선","보정","1848","1677","20230627"
"20230624","8호선","복정","6840","5683","20230627"
"20230624","장항선","봉명","979","920","20230627"
"20230624","9호선2~3단계","봉은사","22195","25231","20230627"
"20230624","2호선","봉천","19720","17534","20230627"
"20230624","6호선","봉화산(서울의료원)","6051","5779","20230627"
"20230624","경인선","부개","7383","6865","20230627"
"20230624","경강선","부발","2162","2034","20230627"
"20230624","경인선","부천","31218","31951","20230627"
"20230624","경인선","부평","31121","34099","20230627"
"20230624","우이신설선","북한산보국문","5651","4851","20230627"
"20230624","우이신설선","북한산우이","4387","4807","20230627"
"20230624","6호선","불광","4362","4016","20230627"
"20230624","3호선","불광","14681","16635","20230627"
"20230624","7호선","사가정","13745","13102","20230627"
"20230624","2호선","사당","39599","44870","20230627"
"20230624","4호선","사당","26669","24339","20230627"
"20230624","경춘선","사릉","1822","1727","20230627"
"20230624","수인선","사리","4171","3437","20230627"
"20230624","9호선","사평","3283","3029","20230627"
"20230624","안산선","산본","14602","15595","20230627"
"20230624","8호선","산성","4913","4819","20230627"
"20230624","4호선","삼각지","6108","7931","20230627"
"20230624","6호선","삼각지","7893","6252","20230627"
"20230624","경강선","삼동","1868","1668","20230627"
"20230624","2호선","삼성(무역센터)","44638","43783","20230627"
"20230624","9호선2~3단계","삼성중앙","3873","3684","20230627"
"20230624","일산선","삼송","15923","15021","20230627"
"20230624","우이신설선","삼양","1624","1686","20230627"
